candidate,fold,postprocess,mae,C,gamma,epsilon
c1_g0.85_e0,8,round2,0.1419,3.963530707518144,0.9036874453864129,0.0
c1_g0.85_e0,9,clip,0.14223817987032294,3.963530707518144,0.9036874453864129,0.0
c1_g0.85_e0,9,round2,0.14193333333333333,3.963530707518144,0.9036874453864129,0.0
c1_g0.85_e0,10,clip,0.13495313403722667,3.963530707518144,0.9036874453864129,0.0
c1_g0.85_e0,10,round2,0.13453333333333334,3.963530707518144,0.9036874453864129,0.0
c1_g1_e0,1,clip,0.12913517168213956,3.963530707518144,1.0631617004546035,0.0
c1_g1_e0,1,round2,0.12886666666666666,3.963530707518144,1.0631617004546035,0.0
c1_g1_e0,2,clip,0.12343870002100102,3.963530707518144,1.0631617004546035,0.0
c1_g1_e0,2,round2,0.12283333333333334,3.963530707518144,1.0631617004546035,0.0
c1_g1_e0,3,clip,0.13836537579473263,3.963530707518144,1.0631617004546035,0.0
c1_g1_e0,3,round2,0.13823333333333332,3.963530707518144,1.0631617004546035,0.0
c1_g1_e0,4,clip,0.14295134693252973,3.963530707518144,1.0631617004546035,0.0
c1_g1_e0,4,round2,0.14276666666666665,3.963530707518144,1.0631617004546035,0.0
c1_g1_e0,5,clip,0.14022293474160577,3.963530707518144,1.0631617004546035,0.0
c1_g1_e0,5,round2,0.1399,3.963530707518144,1.0631617004546035,0.0
c1_g1_e0,6,clip,0.12099222494313895,3.963530707518144,1.0631617004546035,0.0
c1_g1_e0,6,round2,0.12056666666666667,3.963530707518144,1.0631617004546035,0.0
c1_g1_e0,7,clip,0.13769317312741827,3.963530707518144,1.0631617004546035,0.0
c1_g1_e0,7,round2,0.1374,3.963530707518144,1.0631617004546035,0.0
c1_g1_e0,8,clip,0.14241401354749583,3.963530707518144,1.0631617004546035,0.0
c1_g1_e0,8,round2,0.14196666666666669,3.963530707518144,1.0631617004546035,0.0
c1_g1_e0,9,clip,0.14199801848857818,3.963530707518144,1.0631617004546035,0.0
c1_g1_e0,9,round2,0.1417,3.963530707518144,1.0631617004546035,0.0
c1_g1_e0,10,clip,0.1354277109107213,3.963530707518144,1.0631617004546035,0.0
c1_g1_e0,10,round2,0.13493333333333335,3.963530707518144,1.0631617004546035,0.0
c1_g1.15_e0,1,clip,0.12925708308926653,3.963530707518144,1.222635955522794,0.0
c1_g1.15_e0,1,round2,0.12896666666666665,3.963530707518144,1.222635955522794,0.0
c1_g1.15_e0,2,clip,0.12359415126883586,3.963530707518144,1.222635955522794,0.0
